Date,Regular_Price,Discounted_Price,Discount_Rate,Promotion_Type,Promotion_Duration,Month,Month_Sin,Month_Cos,Day_of_Week,Is_Holiday,Supermarket_Type,Location_Type,Store_Traffic,Planned_Promotions_7_Days,Planned_Promotions_30_Days,Sales_Volume
2024-03-04,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,0,0,Big,Suburban,755,0,0,121
2024-03-05,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,1,0,Medium,Rural,255,0,0,103
2024-03-06,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,2,0,Medium,Suburban,636,0,0,111
2024-03-07,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,3,0,Medium,City Center,997,0,1,91
2024-03-08,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,4,0,Medium,City Center,983,3,0,95
2024-03-09,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,5,0,Small,Suburban,416,0,0,84
2024-03-10,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,6,0,Big,Rural,427,0,0,123
2024-03-11,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,0,0,Medium,Suburban,604,0,0,101
2024-03-12,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,1,0,Medium,City Center,980,0,0,102
2024-03-13,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,2,0,Big,Rural,323,0,0,119
2024-03-14,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,3,0,Small,Suburban,500,0,0,80
2024-03-15,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,4,0,Big,Suburban,711,0,0,110
2024-03-16,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,5,0,Big,City Center,1211,0,0,124
2024-03-17,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,6,0,Medium,City Center,1016,0,0,95
2024-03-18,5.0,4.3442420218174185,0.13115159563651632,Percentage,4,3,1.0,6.123233995736766e-17,0,0,Medium,Suburban,633,0,0,118
2024-03-19,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,1,0,Small,Rural,143,0,0,76
2024-03-20,5.0,5.0,0.0,Flash Sale,3,3,1.0,6.123233995736766e-17,2,0,Big,City Center,1182,0,0,191
2024-03-21,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,3,0,Big,Suburban,814,0,0,109
2024-03-22,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,4,0,Medium,Suburban,568,1,0,102
2024-03-23,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,5,0,Big,City Center,1174,0,0,114
2024-03-24,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,6,0,Big,Suburban,786,0,0,120
2024-03-25,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,0,0,Medium,Suburban,547,0,0,98
2024-03-26,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,1,0,Medium,City Center,960,0,0,100
2024-03-27,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,2,0,Medium,Suburban,570,0,0,92
2024-03-28,5.0,5.0,0.0,BOGO,2,3,1.0,6.123233995736766e-17,3,0,Medium,Rural,251,0,0,117
2024-03-29,5.0,5.0,0.0,Flash Sale,1,3,1.0,6.123233995736766e-17,4,0,Big,City Center,1118,0,0,190
2024-03-30,5.0,5.0,0.0,None,0,3,1.0,6.123233995736766e-17,5,0,Small,Suburban,447,0,0,82
2024-03-31,5.0,5.0,0.0,Flash Sale,3,3,1.0,6.123233995736766e-17,6,1,Small,City Center,818,0,0,124
2024-04-01,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,0,0,Medium,Suburban,579,0,7,103
2024-04-02,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,1,0,Big,Suburban,748,0,0,122
2024-04-03,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,2,0,Big,Suburban,782,0,0,112
2024-04-04,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,3,0,Big,City Center,1254,0,0,118
2024-04-05,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,4,0,Big,City Center,1055,0,7,119
2024-04-06,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,5,0,Medium,City Center,962,0,3,95
2024-04-07,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,6,0,Medium,City Center,1056,0,9,100
2024-04-08,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,0,0,Medium,City Center,956,0,0,102
2024-04-09,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,1,0,Big,Suburban,768,0,0,121
2024-04-10,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,2,0,Medium,Suburban,570,0,0,101
2024-04-11,5.0,5.0,0.0,BOGO,3,4,0.8660254037844387,-0.4999999999999997,3,0,Big,Rural,356,1,6,148
2024-04-12,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,4,0,Big,Rural,405,0,0,133
2024-04-13,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,5,0,Big,Suburban,726,0,5,117
2024-04-14,5.0,5.0,0.0,BOGO,1,4,0.8660254037844387,-0.4999999999999997,6,0,Medium,Rural,331,0,0,102
2024-04-15,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,0,0,Small,Rural,248,0,0,85
2024-04-16,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,1,0,Big,City Center,1168,0,3,118
2024-04-17,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,2,0,Medium,Suburban,536,3,4,101
2024-04-18,5.0,5.0,0.0,BOGO,2,4,0.8660254037844387,-0.4999999999999997,3,0,Small,Suburban,501,0,0,99
2024-04-19,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,4,0,Small,Rural,213,0,0,82
2024-04-20,5.0,3.853611500285245,0.229277699942951,Percentage,2,4,0.8660254037844387,-0.4999999999999997,5,0,Medium,Rural,367,0,0,126
2024-04-21,5.0,5.0,0.0,BOGO,2,4,0.8660254037844387,-0.4999999999999997,6,0,Small,City Center,733,0,7,85
2024-04-22,5.0,5.0,0.0,Flash Sale,1,4,0.8660254037844387,-0.4999999999999997,0,0,Small,Suburban,409,0,0,124
2024-04-23,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,1,0,Big,Rural,363,0,0,115
2024-04-24,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,2,0,Big,Suburban,677,0,0,120
2024-04-25,5.0,5.0,0.0,BOGO,4,4,0.8660254037844387,-0.4999999999999997,3,0,Small,Suburban,537,2,0,96
2024-04-26,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,4,0,Big,City Center,1246,0,0,119
2024-04-27,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,5,0,Medium,Rural,227,0,3,97
2024-04-28,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,6,0,Big,City Center,1220,0,0,121
2024-04-29,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,0,0,Small,City Center,757,0,0,77
2024-04-30,5.0,5.0,0.0,None,0,4,0.8660254037844387,-0.4999999999999997,1,0,Medium,Suburban,699,1,0,105
2024-05-01,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,2,0,Big,Suburban,728,0,1,130
2024-05-02,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,3,0,Medium,City Center,901,0,0,99
2024-05-03,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,4,0,Medium,City Center,973,0,0,101
2024-05-04,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,5,0,Big,Suburban,710,0,0,119
2024-05-05,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,6,0,Medium,Suburban,602,0,0,102
2024-05-06,5.0,5.0,0.0,BOGO,2,5,0.4999999999999999,-0.8660254037844386,0,0,Medium,City Center,1070,0,6,113
2024-05-07,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,1,0,Medium,Rural,279,0,3,94
2024-05-08,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,2,0,Big,Suburban,734,0,0,121
2024-05-09,5.0,4.018574828672986,0.1962850342654027,Percentage,2,5,0.4999999999999999,-0.8660254037844386,3,0,Medium,City Center,957,0,0,131
2024-05-10,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,4,0,Medium,Suburban,636,0,0,94
2024-05-11,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,5,0,Medium,City Center,942,1,0,104
2024-05-12,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,6,0,Big,Suburban,711,0,0,119
2024-05-13,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,0,0,Medium,Rural,323,0,4,106
2024-05-14,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,1,0,Big,City Center,1232,0,0,111
2024-05-15,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,2,0,Small,City Center,901,0,0,82
2024-05-16,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,3,0,Medium,City Center,1072,1,8,96
2024-05-17,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,4,0,Small,City Center,786,0,0,71
2024-05-18,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,5,0,Medium,Suburban,699,0,0,95
2024-05-19,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,6,0,Big,City Center,1183,2,1,120
2024-05-20,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,0,0,Big,Rural,351,0,0,120
2024-05-21,5.0,3.1920115571595034,0.3615976885680994,Percentage,3,5,0.4999999999999999,-0.8660254037844386,1,0,Medium,City Center,999,0,0,155
2024-05-22,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,2,0,Big,City Center,1222,0,0,124
2024-05-23,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,3,0,Big,Rural,330,0,0,115
2024-05-24,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,4,0,Medium,Rural,287,0,5,99
2024-05-25,5.0,5.0,0.0,BOGO,1,5,0.4999999999999999,-0.8660254037844386,5,0,Small,Rural,282,0,0,96
2024-05-26,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,6,0,Small,Suburban,471,0,0,78
2024-05-27,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,0,0,Big,Suburban,717,0,0,113
2024-05-28,5.0,5.0,0.0,Flash Sale,3,5,0.4999999999999999,-0.8660254037844386,1,0,Medium,Suburban,617,0,0,147
2024-05-29,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,2,0,Medium,Suburban,704,0,5,94
2024-05-30,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,3,0,Small,City Center,658,0,0,86
2024-05-31,5.0,5.0,0.0,None,0,5,0.4999999999999999,-0.8660254037844386,4,0,Medium,Suburban,653,4,8,105
2024-06-01,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,5,0,Small,Rural,213,0,0,69
2024-06-02,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,6,0,Medium,Suburban,579,0,0,76
2024-06-03,5.0,5.0,0.0,BOGO,2,6,1.2246467991473532e-16,-1.0,0,0,Medium,City Center,1039,0,0,99
2024-06-04,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,1,0,Big,City Center,1245,0,0,91
2024-06-05,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,2,0,Big,Rural,217,0,0,93
2024-06-06,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,3,0,Small,Rural,226,0,7,64
2024-06-07,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,4,0,Small,Rural,220,0,0,60
2024-06-08,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,5,0,Small,City Center,791,0,9,63
2024-06-09,5.0,5.0,0.0,BOGO,3,6,1.2246467991473532e-16,-1.0,6,0,Small,City Center,825,0,0,73
2024-06-10,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,0,0,Big,Suburban,858,0,0,88
2024-06-11,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,1,0,Medium,Rural,233,0,0,88
2024-06-12,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,2,0,Small,Rural,289,0,0,61
2024-06-13,5.0,5.0,0.0,BOGO,4,6,1.2246467991473532e-16,-1.0,3,0,Medium,City Center,931,0,0,90
2024-06-14,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,4,0,Big,Suburban,691,0,0,94
2024-06-15,5.0,3.4450081108834767,0.31099837782330464,Percentage,1,6,1.2246467991473532e-16,-1.0,5,0,Medium,City Center,1154,0,0,118
2024-06-16,5.0,4.371494554090778,0.12570108918184442,Percentage,1,6,1.2246467991473532e-16,-1.0,6,0,Small,Suburban,477,0,0,69
2024-06-17,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,0,0,Big,Suburban,768,2,0,92
2024-06-18,5.0,2.5547467911348947,0.48905064177302104,Percentage,4,6,1.2246467991473532e-16,-1.0,1,0,Medium,City Center,963,0,0,148
2024-06-19,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,2,0,Medium,Suburban,634,0,0,75
2024-06-20,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,3,0,Big,Rural,250,0,4,97
2024-06-21,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,4,0,Medium,Suburban,679,0,0,75
2024-06-22,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,5,0,Big,Suburban,734,0,4,96
2024-06-23,5.0,5.0,0.0,Flash Sale,2,6,1.2246467991473532e-16,-1.0,6,0,Big,Rural,387,0,0,139
2024-06-24,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,0,0,Big,Suburban,751,0,0,91
2024-06-25,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,1,0,Medium,City Center,905,0,0,80
2024-06-26,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,2,0,Big,City Center,1241,0,0,90
2024-06-27,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,3,0,Medium,Rural,226,0,7,84
2024-06-28,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,4,0,Medium,City Center,911,3,6,81
2024-06-29,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,5,0,Medium,City Center,994,0,0,74
2024-06-30,5.0,5.0,0.0,None,0,6,1.2246467991473532e-16,-1.0,6,0,Medium,Suburban,502,0,0,75
2024-07-01,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,0,0,Medium,Rural,289,0,0,79
2024-07-02,5.0,3.7645829837449134,0.2470834032510173,Percentage,1,7,-0.4999999999999997,-0.8660254037844387,1,0,Big,Suburban,736,0,1,134
2024-07-03,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,2,0,Small,City Center,767,0,2,62
2024-07-04,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,3,0,Medium,City Center,919,0,5,81
2024-07-05,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,4,0,Small,Suburban,434,0,0,63
2024-07-06,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,5,0,Small,City Center,817,4,0,69
2024-07-07,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,6,0,Big,Rural,281,0,9,101
2024-07-08,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,0,0,Medium,Suburban,606,3,0,74
2024-07-09,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,1,0,Big,Suburban,803,0,0,91
2024-07-10,5.0,5.0,0.0,BOGO,1,7,-0.4999999999999997,-0.8660254037844387,2,0,Medium,Rural,339,0,7,86
2024-07-11,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,3,0,Medium,Rural,308,0,0,67
2024-07-12,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,4,0,Medium,City Center,1025,0,5,78
2024-07-13,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,5,0,Medium,Rural,194,0,0,79
2024-07-14,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,6,0,Medium,City Center,1016,0,0,80
2024-07-15,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,0,0,Medium,City Center,918,0,0,77
2024-07-16,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,1,0,Big,Suburban,739,0,0,97
2024-07-17,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,2,0,Medium,Suburban,597,0,0,82
2024-07-18,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,3,0,Medium,City Center,1058,0,0,80
2024-07-19,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,4,0,Medium,Suburban,662,1,1,81
2024-07-20,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,5,0,Big,City Center,1173,0,4,99
2024-07-21,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,6,0,Medium,City Center,1082,0,0,83
2024-07-22,5.0,3.088681332252107,0.38226373354957865,Percentage,4,7,-0.4999999999999997,-0.8660254037844387,0,0,Medium,City Center,958,0,0,134
2024-07-23,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,1,0,Big,City Center,1226,0,0,97
2024-07-24,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,2,0,Big,City Center,1246,0,0,89
2024-07-25,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,3,0,Small,City Center,823,0,0,58
2024-07-26,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,4,0,Big,City Center,1128,0,0,93
2024-07-27,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,5,0,Medium,Rural,309,0,0,85
2024-07-28,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,6,0,Medium,Suburban,645,0,0,79
2024-07-29,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,0,0,Medium,City Center,984,0,0,80
2024-07-30,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,1,0,Big,City Center,1164,0,1,86
2024-07-31,5.0,5.0,0.0,None,0,7,-0.4999999999999997,-0.8660254037844387,2,0,Medium,City Center,964,0,8,80
2024-08-01,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Medium,Suburban,586,0,8,110
2024-08-02,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Small,City Center,795,0,0,80
2024-08-03,5.0,5.0,0.0,Flash Sale,2,8,-0.8660254037844383,-0.5000000000000003,5,0,Medium,Suburban,637,0,0,150
2024-08-04,5.0,5.0,0.0,Flash Sale,3,8,-0.8660254037844383,-0.5000000000000003,6,0,Big,Rural,314,0,0,179
2024-08-05,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,0,0,Big,City Center,1228,0,0,112
2024-08-06,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Medium,Suburban,636,0,4,106
2024-08-07,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Big,City Center,1165,0,0,110
2024-08-08,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Big,City Center,1218,4,0,115
2024-08-09,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Big,Suburban,755,0,0,119
2024-08-10,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,5,0,Big,City Center,1211,0,0,116
2024-08-11,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,6,0,Medium,City Center,1025,0,0,96
2024-08-12,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,0,0,Medium,City Center,1052,0,0,93
2024-08-13,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Big,Suburban,677,0,0,124
2024-08-14,5.0,5.0,0.0,Flash Sale,3,8,-0.8660254037844383,-0.5000000000000003,2,0,Big,Suburban,767,0,0,186
2024-08-15,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,3,0,Big,City Center,1293,0,0,120
2024-08-16,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Big,City Center,1201,0,0,120
2024-08-17,5.0,5.0,0.0,Flash Sale,2,8,-0.8660254037844383,-0.5000000000000003,5,0,Big,Rural,413,0,0,178
2024-08-18,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,6,0,Big,City Center,1232,0,6,120
2024-08-19,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,0,0,Big,City Center,1236,0,9,122
2024-08-20,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Medium,Suburban,492,0,0,96
2024-08-21,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Medium,City Center,1002,0,0,103
2024-08-22,5.0,3.7152357981345574,0.2569528403730885,Percentage,4,8,-0.8660254037844383,-0.5000000000000003,3,0,Small,Rural,220,0,0,104
2024-08-23,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Big,Suburban,673,0,0,127
2024-08-24,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,5,0,Medium,City Center,1020,0,0,105
2024-08-25,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,6,0,Big,City Center,1249,0,0,123
2024-08-26,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,0,0,Medium,Suburban,585,4,8,98
2024-08-27,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,1,0,Medium,City Center,972,0,8,94
2024-08-28,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,2,0,Medium,Suburban,648,4,0,101
2024-08-29,5.0,5.0,0.0,Flash Sale,2,8,-0.8660254037844383,-0.5000000000000003,3,0,Medium,City Center,1049,0,0,150
2024-08-30,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,4,0,Big,City Center,1145,0,0,118
2024-08-31,5.0,5.0,0.0,None,0,8,-0.8660254037844383,-0.5000000000000003,5,0,Medium,Suburban,595,0,0,109
2024-09-01,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,6,0,Medium,City Center,977,0,0,106
2024-09-02,5.0,3.2819421105861686,0.3436115778827663,Percentage,1,9,-1.0,-1.8369701987210297e-16,0,0,Medium,Suburban,562,0,0,153
2024-09-03,5.0,5.0,0.0,Flash Sale,3,9,-1.0,-1.8369701987210297e-16,1,0,Medium,Suburban,651,0,0,142
2024-09-04,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,2,0,Big,City Center,1196,0,0,117
2024-09-05,5.0,5.0,0.0,BOGO,2,9,-1.0,-1.8369701987210297e-16,3,0,Small,Rural,189,0,0,94
2024-09-06,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,4,0,Small,City Center,807,3,0,76
2024-09-07,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,5,0,Small,Rural,279,0,0,76
2024-09-08,5.0,5.0,0.0,Flash Sale,1,9,-1.0,-1.8369701987210297e-16,6,0,Small,Rural,284,0,0,128
2024-09-09,5.0,5.0,0.0,BOGO,3,9,-1.0,-1.8369701987210297e-16,0,0,Big,City Center,1188,0,6,147
2024-09-10,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,1,0,Big,City Center,1184,0,0,112
2024-09-11,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,2,0,Medium,Suburban,540,0,0,103
2024-09-12,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,3,0,Big,City Center,1244,0,0,119
2024-09-13,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,4,0,Medium,City Center,902,0,0,104
2024-09-14,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,5,0,Medium,City Center,1103,0,0,96
2024-09-15,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,6,0,Medium,Suburban,647,0,0,99
2024-09-16,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,0,0,Small,Suburban,539,0,0,78
2024-09-17,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,1,0,Small,City Center,777,0,2,78
2024-09-18,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,2,0,Big,Rural,356,0,0,116
2024-09-19,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,3,0,Big,Suburban,709,0,0,111
2024-09-20,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,4,0,Big,Suburban,779,0,5,123
2024-09-21,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,5,0,Medium,Suburban,599,0,0,98
2024-09-22,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,6,0,Medium,Suburban,644,0,0,105
2024-09-23,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,0,0,Medium,Suburban,501,0,0,99
2024-09-24,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,1,0,Big,Suburban,711,0,0,125
2024-09-25,5.0,3.0035325670129813,0.3992934865974037,Percentage,3,9,-1.0,-1.8369701987210297e-16,2,0,Medium,Rural,362,0,0,161
2024-09-26,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,3,0,Big,Rural,358,0,0,112
2024-09-27,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,4,0,Medium,City Center,951,0,0,108
2024-09-28,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,5,0,Big,City Center,1244,0,0,112
2024-09-29,5.0,5.0,0.0,BOGO,1,9,-1.0,-1.8369701987210297e-16,6,0,Big,City Center,1181,0,0,146
2024-09-30,5.0,5.0,0.0,None,0,9,-1.0,-1.8369701987210297e-16,0,0,Small,City Center,792,0,0,76
2024-10-01,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,1,0,Big,City Center,1135,0,8,127
2024-10-02,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,2,0,Medium,City Center,947,0,3,102
2024-10-03,5.0,5.0,0.0,None,0,10,-0.8660254037844385,0.5,3,0,Big,Suburban,787,0,1,117
